make_model,make,location,price,body_type,type,warranty,mileage,gearbox,paint,seller,power,engine_size,CO2_emissions,empty_weight,full_service_history,previous_owner,age,fuel_type,cons_avg,comfort_convenience_count,entertainment_media_count,safety_security_count,extras_count,upholstery
Peugeot 206,Peugeot,NL,1995.0,Convertible,Used,yes,204278.0,Manual,Metalic,Dealer,109.0,1587.0,166.0,1115.0,yes,0,17.0,Petrol,7.6,3,1,7,2,premium
Peugeot 206,Peugeot,DE,1980.0,Convertible,Used,yes,176500.0,Manual,Metalic,Dealer,109.0,1587.0,166.0,1575.0,no,0,18.0,Petrol,7.65,3,3,10,4,standard
Peugeot 206,Peugeot,NL,2500.0,Convertible,Used,yes,104408.0,Manual,Metalic,Private seller,136.0,1997.0,191.0,1127.0,no,3,19.0,Petrol,8.7,7,2,6,0,premium
Peugeot 206,Peugeot,DE,4400.0,Convertible,Used,yes,105000.0,Manual,Non-Metallic,Private seller,109.0,1587.0,166.0,1215.0,yes,0,16.0,Petrol,7.6,9,3,8,5,standard
Peugeot 206,Peugeot,ES,2000.0,Convertible,Used,no,227000.0,Manual,Non-Metallic,Private seller,137.0,1997.0,191.0,1152.0,no,2,21.0,Petrol,8.7,9,1,10,2,standard
Peugeot 206,Peugeot,ES,4498.0,Convertible,Used,yes,134593.0,Manual,Non-Metallic,Dealer,109.0,1587.0,166.0,1088.0,no,0,15.0,Petrol,7.550000000000001,2,0,9,0,premium
Peugeot 206,Peugeot,NL,1640.0,Convertible,Used,no,167011.0,Manual,Non-Metallic,Dealer,109.0,1587.0,166.0,1115.0,no,0,21.0,Petrol,7.6,3,0,6,1,premium
Peugeot 206,Peugeot,NL,1200.0,Convertible,Used,yes,229500.0,Manual,Non-Metallic,Private seller,136.0,1997.0,191.0,1127.0,no,0,20.0,Petrol,8.7,2,0,0,0,premium
Peugeot 206,Peugeot,NL,3500.0,Convertible,Used,yes,150230.0,Manual,Metalic,Private seller,109.0,1587.0,166.0,1115.0,yes,2,19.0,Petrol,7.0,8,8,12,8,premium
Peugeot 206,Peugeot,DE,3300.0,Convertible,Used,yes,107800.0,Manual,Metalic,Dealer,136.0,1997.0,191.0,1227.0,yes,3,19.0,Petrol,8.65,11,6,13,7,premium
Peugeot 206,Peugeot,ES,4000.0,Convertible,Used,yes,160000.0,Manual,Non-Metallic,Dealer,109.0,1587.0,166.0,1088.0,no,0,18.0,Petrol,7.550000000000001,2,0,9,0,premium
Peugeot 206,Peugeot,NL,1850.0,Convertible,Used,yes,124860.0,Manual,Non-Metallic,Private seller,109.0,1587.0,166.0,1115.0,no,0,19.0,Petrol,7.6,0,0,0,0,premium
Peugeot 206,Peugeot,IT,1300.0,Coupe,Used,yes,156246.0,Manual,Non-Metallic,Dealer,109.0,1587.0,166.0,1215.0,no,0,18.0,Petrol,7.6,4,2,8,2,standard
Peugeot 206,Peugeot,DE,2300.0,Convertible,Used,yes,241229.0,Manual,Non-Metallic,Dealer,109.0,1587.0,166.0,1575.0,no,4,19.0,Petrol,7.65,4,1,8,1,standard
Peugeot 206,Peugeot,DE,2750.0,Convertible,Used,no,125700.0,Automatic,Metalic,Dealer,109.0,1587.0,183.0,1575.0,yes,0,21.0,Petrol,8.3,9,2,10,6,premium
Peugeot 206,Peugeot,NL,1199.0,Convertible,Used,yes,270230.0,Manual,Non-Metallic,Dealer,109.0,1587.0,166.0,1115.0,no,0,20.0,Petrol,7.6,4,3,11,1,premium
Peugeot 206,Peugeot,DE,2200.0,Convertible,Used,yes,170000.0,Manual,Non-Metallic,Private seller,109.0,1587.0,166.0,1215.0,no,0,17.0,Petrol,7.6,0,0,0,0,premium
Peugeot 206,Peugeot,DE,1300.0,Convertible,Used,no,208000.0,Manual,Non-Metallic,Dealer,136.0,1997.0,191.0,1227.0,yes,3,21.0,Petrol,8.8,9,2,10,9,premium
Peugeot 206,Peugeot,DE,1400.0,Convertible,Used,yes,196700.0,Manual,Metalic,Private seller,136.0,1997.0,191.0,1227.0,no,3,20.0,Petrol,8.7,6,3,9,2,premium
Peugeot 206,Peugeot,IT,2300.0,Coupe,Used,yes,97543.0,Automatic,Non-Metallic,Dealer,109.0,1587.0,166.0,1252.0,no,0,20.0,Petrol,8.3,4,3,8,1,premium
Peugeot 206,Peugeot,NL,2000.0,Convertible,Used,yes,123700.0,Automatic,Non-Metallic,Private seller,109.0,1587.0,183.0,1152.0,no,0,19.0,Petrol,8.3,3,2,4,2,premium
Peugeot 206,Peugeot,ES,2700.0,Convertible,Used,yes,137000.0,Manual,Metalic,Dealer,137.0,1997.0,191.0,1152.0,no,0,20.0,Petrol,8.7,6,0,9,1,premium
Peugeot 206,Peugeot,DE,1650.0,Convertible,Used,yes,160200.0,Manual,Metalic,Dealer,109.0,1587.0,166.0,1575.0,no,0,17.0,Petrol,7.65,7,6,11,6,standard
Peugeot 206,Peugeot,DE,2980.0,Compact,Used,yes,161087.0,Manual,Non-Metallic,Dealer,109.0,1587.0,166.0,1127.0,no,5,15.0,Petrol,7.65,3,4,4,3,standard
Peugeot 206,Peugeot,NL,1500.0,Convertible,Used,yes,233000.0,Manual,Non-Metallic,Private seller,136.0,1997.0,191.0,1127.0,no,0,20.0,Petrol,8.7,0,0,0,0,premium
Peugeot 206,Peugeot,NL,1950.0,Convertible,Used,yes,161662.0,Manual,Non-Metallic,Private seller,109.0,1587.0,166.0,1115.0,no,0,20.0,Petrol,7.6,4,3,8,3,premium
Peugeot 206,Peugeot,DE,2550.0,Convertible,Used,yes,129436.0,Manual,Metalic,Dealer,109.0,1587.0,166.0,1575.0,no,3,18.0,Petrol,7.65,7,2,10,2,premium
Peugeot 206,Peugeot,BE,5450.0,Convertible,Used,yes,138795.0,Automatic,Non-Metallic,Dealer,110.0,1587.0,166.0,1177.0,no,0,19.0,Petrol,7.6,8,3,5,2,premium
Peugeot 206,Peugeot,IT,3300.0,Coupe,Used,no,59000.0,Manual,Non-Metallic,Private seller,109.0,1587.0,166.0,1215.0,no,0,21.0,Petrol,7.6,3,3,6,1,premium
Peugeot 206,Peugeot,DE,1450.0,Convertible,Used,yes,192000.0,Manual,Metalic,Dealer,109.0,1587.0,166.0,1127.0,no,0,20.0,Petrol,7.65,6,5,10,2,premium
Peugeot 206,Peugeot,DE,1350.0,Convertible,Used,yes,202364.0,Manual,Metalic,Dealer,136.0,1997.0,191.0,1575.0,no,0,20.0,Petrol,8.8,5,3,9,2,premium
Peugeot 206,Peugeot,DE,2890.0,Convertible,Used,yes,156007.0,Manual,Metalic,Dealer,109.0,1587.0,166.0,1575.0,no,4,16.0,Petrol,7.65,5,3,10,4,standard
Peugeot 206,Peugeot,NL,1495.0,Convertible,Used,yes,223737.0,Manual,Metalic,Dealer,109.0,1587.0,166.0,1115.0,yes,6,19.0,Petrol,7.6,4,2,8,2,standard
Peugeot 206,Peugeot,DE,2790.0,Convertible,Used,no,128000.0,Manual,Metalic,Dealer,136.0,1587.0,166.0,1127.0,yes,0,21.0,Petrol,7.699999999999999,8,8,13,2,premium
Peugeot 206,Peugeot,NL,1950.0,Convertible,Used,yes,191022.0,Manual,Metalic,Dealer,109.0,1587.0,0.0,1115.0,no,0,18.0,Petrol,7.6,5,2,9,2,standard
Peugeot 206,Peugeot,DE,1899.0,Convertible,Used,yes,223000.0,Manual,Metalic,Private seller,109.0,1587.0,166.0,1215.0,no,0,16.0,Petrol,7.6,8,3,12,7,premium
Peugeot 206,Peugeot,DE,1799.0,Convertible,Used,yes,188000.0,Manual,Metalic,Dealer,136.0,1997.0,191.0,1575.0,no,3,20.0,Petrol,8.8,6,1,9,1,premium
Peugeot 206,Peugeot,NL,1950.0,Compact,Used,no,169096.0,Manual,Non-Metallic,Dealer,109.0,1587.0,161.0,988.0,yes,5,21.0,Petrol,6.85,3,2,7,1,standard
Peugeot 206,Peugeot,NL,3450.0,Compact,Used,no,155531.0,Manual,Metalic,Dealer,75.0,1360.0,149.0,927.0,no,0,12.0,Petrol,6.85,4,2,8,0,standard
Peugeot 206,Peugeot,DE,1500.0,Convertible,Used,yes,167235.0,Manual,Metalic,Dealer,109.0,1587.0,166.0,1127.0,no,4,16.0,Petrol,7.65,8,3,11,6,premium
Peugeot 206,Peugeot,NL,1995.0,Convertible,Used,yes,156898.0,Manual,Non-Metallic,Private seller,136.0,1997.0,191.0,1127.0,no,0,20.0,Petrol,8.7,4,5,3,0,premium
Peugeot 206,Peugeot,NL,1350.0,Convertible,Used,yes,236200.0,Manual,Non-Metallic,Private seller,109.0,1587.0,166.0,1115.0,no,0,20.0,Petrol,7.6,0,0,0,0,premium
Peugeot 206,Peugeot,NL,1650.0,Convertible,Used,yes,189241.0,Manual,Non-Metallic,Dealer,109.0,1587.0,166.0,1115.0,no,4,19.0,Petrol,7.6,3,2,8,1,premium
Peugeot 206,Peugeot,DE,3850.0,Convertible,Used,yes,145654.0,Manual,Metalic,Dealer,109.0,1587.0,166.0,1575.0,yes,2,16.0,Petrol,7.6,11,5,11,8,premium
Peugeot 206,Peugeot,NL,1850.0,Convertible,Used,yes,203371.0,Manual,Metalic,Dealer,136.0,1997.0,191.0,1127.0,yes,0,20.0,Petrol,8.7,9,3,9,2,standard
Peugeot 206,Peugeot,DE,2350.0,Convertible,Used,no,137000.0,Manual,Non-Metallic,Dealer,136.0,1997.0,191.0,1127.0,yes,1,21.0,Petrol,7.6,7,2,7,4,premium
Peugeot 206,Peugeot,DE,1750.0,Convertible,Used,yes,152000.0,Manual,Metalic,Dealer,109.0,1587.0,166.0,1575.0,yes,0,19.0,Petrol,7.050000000000001,8,3,10,4,premium
Peugeot 206,Peugeot,NL,3295.0,Convertible,Used,yes,83000.0,Manual,Metalic,Private seller,136.0,1997.0,191.0,1127.0,no,0,20.0,Petrol,8.7,5,1,6,3,premium
Peugeot 206,Peugeot,NL,1750.0,Convertible,Used,no,182688.0,Manual,Metalic,Private seller,136.0,1997.0,191.0,1127.0,yes,4,21.0,Petrol,8.7,7,1,7,3,premium
Peugeot 206,Peugeot,DE,10450.0,Coupe,Used,yes,123000.0,Manual,Non-Metallic,Dealer,177.0,1997.0,204.0,1365.0,yes,3,18.0,Petrol,9.25,6,3,9,5,premium
Peugeot 206,Peugeot,ES,4350.0,Convertible,Used,yes,160505.0,Manual,Non-Metallic,Dealer,109.0,1587.0,166.0,1140.0,no,0,20.0,Petrol,7.6,4,0,6,1,premium
Peugeot 206,Peugeot,NL,3750.0,Compact,Used,no,97509.0,Manual,Metalic,Dealer,75.0,1360.0,149.0,916.0,yes,0,12.0,Petrol,6.85,2,2,8,1,standard
Peugeot 206,Peugeot,NL,3795.0,Compact,Used,no,117756.0,Manual,Metalic,Dealer,75.0,1360.0,149.0,916.0,yes,6,12.0,Petrol,6.85,3,2,9,0,standard
Peugeot 206,Peugeot,IT,5200.0,Coupe,Used,yes,75000.0,Manual,Non-Metallic,Private seller,60.0,1124.0,133.0,1013.0,no,0,11.0,Petrol,6.25,3,0,6,1,premium
Peugeot 206,Peugeot,DE,2500.0,Convertible,Used,yes,165000.0,Manual,Non-Metallic,Private seller,136.0,1997.0,191.0,1227.0,no,0,19.0,Petrol,8.7,6,3,12,7,premium
Peugeot 206,Peugeot,DE,1750.0,Convertible,Used,yes,150000.0,Manual,Non-Metallic,Private seller,109.0,1587.0,166.0,1215.0,no,3,18.0,Petrol,6.800000000000001,7,3,10,2,standard
Peugeot 206,Peugeot,DE,6000.0,Convertible,Used,yes,77600.0,Manual,Non-Metallic,Private seller,136.0,1997.0,191.0,1227.0,no,0,15.0,Petrol,8.65,7,1,3,2,premium
Peugeot 207,Peugeot,ES,5490.0,Convertible,Used,yes,169000.0,Manual,Non-Metallic,Dealer,109.0,1560.0,136.0,1405.0,no,0,12.0,Diesel,5.25,3,0,7,1,premium
Peugeot 207,Peugeot,BE,3390.0,Station wagon,Used,yes,220000.0,Manual,Metalic,Dealer,92.0,1560.0,110.0,1322.0,yes,1,10.0,Diesel,4.6,10,3,12,2,standard
Peugeot 207,Peugeot,FR,5490.0,Convertible,Used,yes,141000.0,Manual,Non-Metallic,Dealer,109.0,1560.0,136.0,1413.0,no,0,15.0,Diesel,5.5,8,2,10,1,premium
Peugeot 207,Peugeot,NL,2995.0,Convertible,Used,yes,147070.0,Manual,Metalic,Dealer,109.0,1560.0,136.0,1388.0,no,0,15.0,Diesel,5.5,3,4,9,0,premium
Peugeot 207,Peugeot,ES,5990.0,Convertible,Used,yes,141731.0,Manual,Non-Metallic,Dealer,110.0,1560.0,136.0,1575.0,no,0,14.0,Diesel,7.050000000000001,3,0,4,0,premium
Peugeot 207,Peugeot,ES,6490.0,Convertible,Used,yes,161800.0,Manual,Metalic,Dealer,109.0,1560.0,136.0,1488.0,no,0,15.0,Diesel,5.5,5,2,8,1,premium
Peugeot 207,Peugeot,BE,6950.0,Convertible,Used,yes,78000.0,Manual,Metalic,Dealer,109.0,1560.0,130.0,1413.0,yes,1,13.0,Diesel,5.25,9,4,10,3,standard
Peugeot 207,Peugeot,NL,2950.0,Convertible,Used,yes,243083.0,Manual,Metalic,Dealer,109.0,1560.0,136.0,1388.0,yes,0,13.0,Diesel,5.5,7,3,9,2,premium
Peugeot 207,Peugeot,ES,8900.0,Convertible,Used,yes,98997.0,Manual,Non-Metallic,Dealer,111.0,1560.0,136.0,1400.0,no,0,11.0,Diesel,5.05,4,2,8,1,premium
Peugeot 207,Peugeot,IT,6950.0,Station wagon,Used,yes,67764.0,Manual,Non-Metallic,Dealer,92.0,1560.0,110.0,1352.0,no,0,10.0,Diesel,4.35,12,4,8,0,standard
Peugeot 207,Peugeot,NL,2500.0,Convertible,Used,yes,180000.0,Manual,Metalic,Private seller,109.0,1598.0,136.0,1352.0,no,1,15.0,Diesel,7.050000000000001,9,3,7,3,premium
Peugeot 207,Peugeot,FR,3280.0,Sedan,Used,yes,157600.0,Manual,Non-Metallic,Dealer,71.0,1398.0,120.0,1333.0,no,0,16.0,Diesel,7.050000000000001,2,3,6,0,premium
Peugeot 207,Peugeot,ES,5900.0,Convertible,Used,yes,139000.0,Manual,Metalic,Dealer,109.0,1560.0,136.0,1488.0,no,0,15.0,Diesel,5.5,3,2,8,1,premium
Peugeot 207,Peugeot,DE,3000.0,Convertible,Used,yes,206000.0,Manual,Metalic,Dealer,109.0,1560.0,136.0,1352.0,no,2,15.0,Diesel,5.5,6,3,9,4,standard
Peugeot 207,Peugeot,IT,5000.0,Coupe,Used,yes,156000.0,Manual,Metalic,Private seller,109.0,1560.0,136.0,1413.0,yes,1,14.0,Diesel,5.5,8,6,14,7,standard
Peugeot 207,Peugeot,ES,5500.0,Station wagon,Used,yes,155000.0,Manual,Non-Metallic,Dealer,92.0,1560.0,136.0,1247.0,no,0,12.0,Diesel,4.6,6,2,8,1,premium
Peugeot 207,Peugeot,DE,3950.0,Convertible,Used,yes,166000.0,Manual,Metalic,Dealer,109.0,1560.0,136.0,1575.0,no,3,13.0,Diesel,5.5,9,3,12,5,premium
Peugeot 207,Peugeot,IT,6000.0,Coupe,Used,yes,90000.0,Manual,Non-Metallic,Private seller,109.0,1560.0,136.0,1319.0,yes,0,15.0,Diesel,5.05,3,0,5,4,premium
Peugeot 207,Peugeot,DE,10595.0,Convertible,Used,yes,72186.0,Manual,Non-Metallic,Dealer,111.0,1560.0,116.0,1493.0,no,2,8.0,Diesel,5.15,11,6,15,3,premium
Peugeot 207,Peugeot,IT,3500.0,Coupe,Used,yes,190000.0,Manual,Non-Metallic,Private seller,110.0,1560.0,120.0,1328.0,yes,0,12.0,Diesel,4.8,7,8,12,1,standard
Peugeot 207,Peugeot,ES,3890.0,Station wagon,Used,yes,199900.0,Manual,Non-Metallic,Dealer,68.0,1399.0,136.0,1454.0,no,0,11.0,Diesel,4.4,0,0,0,0,premium
Peugeot 207,Peugeot,FR,12850.0,Coupe,Used,no,76900.0,Manual,Non-Metallic,Dealer,120.0,1598.0,136.0,1365.0,no,0,10.0,Diesel,7.050000000000001,0,0,0,0,premium
Peugeot 207,Peugeot,BE,5450.0,Convertible,Used,yes,123000.0,Manual,Metalic,Dealer,109.0,1560.0,130.0,1413.0,yes,2,13.0,Diesel,5.25,7,4,6,5,standard
Peugeot 207,Peugeot,BE,1999.0,Convertible,Used,yes,249000.0,Manual,Non-Metallic,Dealer,109.0,1560.0,136.0,1488.0,no,0,14.0,Diesel,5.25,1,0,0,0,premium
Peugeot 207,Peugeot,FR,10980.0,Convertible,Used,yes,35900.0,Manual,Metalic,Dealer,109.0,1560.0,130.0,1413.0,yes,1,12.0,Diesel,5.25,9,4,8,0,premium
Peugeot 207,Peugeot,IT,3800.0,Coupe,Used,yes,296786.0,Manual,Non-Metallic,Private seller,90.0,1560.0,123.0,1272.0,no,0,14.0,Diesel,4.8,4,4,10,1,premium
Peugeot 207,Peugeot,IT,5999.0,Coupe,Used,yes,142000.0,Manual,Metalic,Dealer,111.0,1560.0,127.0,1400.0,yes,0,11.0,Diesel,5.15,12,2,11,4,standard
Peugeot 207,Peugeot,BE,3949.0,Convertible,Used,yes,184014.0,Manual,Metalic,Dealer,109.0,1560.0,130.0,1413.0,yes,1,13.0,Diesel,5.25,5,3,9,3,premium
Peugeot 207,Peugeot,ES,10500.0,Convertible,Used,yes,46342.0,Manual,Non-Metallic,Dealer,111.0,1600.0,136.0,1575.0,no,0,8.0,Diesel,7.050000000000001,0,1,0,0,premium
Peugeot 207,Peugeot,DE,3250.0,Coupe,Used,yes,240000.0,Manual,Non-Metallic,Dealer,92.0,1560.0,113.0,1365.0,yes,0,11.0,Diesel,4.550000000000001,5,3,10,4,standard
Peugeot 207,Peugeot,IT,3600.0,Station wagon,Used,yes,213000.0,Manual,Metalic,Dealer,92.0,1560.0,114.0,1247.0,no,1,12.0,Diesel,4.6,5,0,11,1,premium
Peugeot 207,Peugeot,DE,3900.0,Sedan,Used,yes,133823.0,Manual,Non-Metallic,Private seller,90.0,1560.0,120.0,1304.0,yes,1,13.0,Diesel,4.8,6,4,12,2,premium
Peugeot 207,Peugeot,IT,3500.0,Coupe,Used,yes,210000.0,Manual,Non-Metallic,Private seller,68.0,1398.0,136.0,1171.0,yes,0,10.0,Diesel,4.4,13,6,14,6,premium
Peugeot 207,Peugeot,IT,3450.0,Coupe,Used,yes,215000.0,Manual,Metalic,Private seller,68.0,1398.0,117.0,1261.0,no,1,13.0,Diesel,4.7,4,4,10,2,standard
Peugeot 207,Peugeot,IT,3900.0,Station wagon,Used,yes,180000.0,Manual,Metalic,Dealer,73.0,1360.0,129.0,1271.0,no,0,13.0,Gas,7.050000000000001,7,6,12,4,standard
Peugeot 207,Peugeot,NL,4999.0,Compact,Used,yes,151203.0,Manual,Metalic,Dealer,95.0,1397.0,135.0,1064.0,yes,0,11.0,Petrol,6.199999999999999,7,4,11,1,premium
Peugeot 207,Peugeot,DE,7999.0,Convertible,Used,yes,82908.0,Manual,Metalic,Dealer,156.0,1598.0,170.0,1575.0,yes,3,11.0,Petrol,7.050000000000001,9,4,13,5,premium
Peugeot 207,Peugeot,ES,6499.0,Compact,Used,yes,96362.0,Manual,Non-Metallic,Dealer,156.0,1598.0,155.0,1234.0,no,0,11.0,Petrol,7.4,5,3,7,1,premium
Peugeot 207,Peugeot,ES,4990.0,Convertible,Used,yes,193000.0,Manual,Non-Metallic,Dealer,120.0,1600.0,155.0,1575.0,no,0,14.0,Petrol,7.050000000000001,0,0,0,0,premium
Peugeot 207,Peugeot,DE,7900.0,Convertible,Used,yes,69400.0,Manual,Metalic,Dealer,156.0,1598.0,155.0,1575.0,no,0,11.0,Petrol,7.050000000000001,4,3,10,4,standard
Peugeot 207,Peugeot,BE,7800.0,Convertible,Used,yes,9063.0,Manual,Metalic,Dealer,120.0,1598.0,150.0,1417.0,yes,1,12.0,Petrol,6.9,5,4,7,0,standard
Peugeot 207,Peugeot,DE,7950.0,Convertible,Used,yes,85176.0,Manual,Metalic,Dealer,156.0,1598.0,170.0,1484.0,no,0,10.0,Petrol,8.0,13,7,18,4,premium
Peugeot 207,Peugeot,NL,4750.0,Convertible,Used,yes,91735.0,Manual,Non-Metallic,Private seller,120.0,1598.0,155.0,1317.0,no,0,13.0,Petrol,7.050000000000001,8,2,7,1,premium
Peugeot 207,Peugeot,DE,12900.0,Convertible,Used,yes,84000.0,Manual,Metalic,Private seller,120.0,1598.0,155.0,1352.0,yes,2,9.0,Petrol,7.050000000000001,12,7,10,5,premium
Peugeot 207,Peugeot,IT,9000.0,Compact,Used,yes,49900.0,Manual,Metalic,Dealer,174.0,1598.0,171.0,1325.0,no,1,15.0,Petrol,7.800000000000001,13,5,14,6,premium
Peugeot 207,Peugeot,DE,4999.0,Convertible,Used,yes,87000.0,Manual,Metalic,Dealer,120.0,1598.0,155.0,1352.0,no,3,15.0,Petrol,7.050000000000001,8,1,9,5,premium
Peugeot 207,Peugeot,FR,4490.0,Convertible,Used,yes,163110.0,Manual,Non-Metallic,Dealer,120.0,1598.0,155.0,1575.0,no,0,13.0,Petrol,7.050000000000001,3,0,2,1,premium
Peugeot 207,Peugeot,DE,4950.0,Convertible,Used,yes,139445.0,Automatic,Metalic,Dealer,120.0,1598.0,173.0,1466.0,no,5,15.0,Petrol,8.05,9,4,11,7,standard
Peugeot 207,Peugeot,ES,8960.0,Convertible,Used,yes,79000.0,Manual,Non-Metallic,Dealer,120.0,1598.0,155.0,1427.0,no,0,14.0,Petrol,7.050000000000001,5,3,9,2,premium
Peugeot 207,Peugeot,DE,4999.0,Convertible,Used,yes,169998.0,Manual,Metalic,Dealer,156.0,1598.0,170.0,1484.0,no,2,12.0,Petrol,8.0,12,7,13,3,premium
Peugeot 207,Peugeot,DE,5950.0,Convertible,Used,yes,117103.0,Manual,Metalic,Dealer,156.0,1598.0,170.0,1575.0,yes,1,9.0,Petrol,8.0,11,5,13,5,premium
Peugeot 207,Peugeot,DE,4470.0,Compact,Used,yes,105678.0,Manual,Metalic,Dealer,88.0,1360.0,152.0,1169.0,no,4,16.0,Petrol,6.85,5,3,10,2,standard
Peugeot 207,Peugeot,ES,4900.0,Compact,Used,yes,127000.0,Manual,Non-Metallic,Dealer,95.0,1397.0,152.0,1240.0,no,0,12.0,Petrol,6.55,3,2,6,0,premium
Peugeot 207,Peugeot,DE,4600.0,Convertible,Used,yes,153424.0,Manual,Metalic,Dealer,150.0,1598.0,171.0,1493.0,yes,0,14.0,Petrol,7.699999999999999,11,4,15,9,premium
Peugeot 207,Peugeot,NL,4750.0,Compact,Used,yes,139527.0,Manual,Metalic,Dealer,95.0,1397.0,137.0,1134.0,yes,0,12.0,Petrol,6.35,4,4,11,2,premium
Peugeot 207,Peugeot,DE,6450.0,Convertible,Used,yes,89000.0,Automatic,Metalic,Dealer,120.0,1598.0,173.0,1352.0,no,0,14.0,Petrol,8.05,9,4,11,4,premium
Peugeot 207,Peugeot,NL,5450.0,Convertible,Used,yes,61342.0,Manual,Metalic,Dealer,120.0,1598.0,150.0,1317.0,yes,0,12.0,Petrol,7.0,10,1,10,2,premium
Peugeot 207,Peugeot,NL,4100.0,Convertible,Used,yes,100000.0,Automatic,Non-Metallic,Private seller,120.0,1598.0,173.0,1366.0,no,2,14.0,Petrol,7.85,4,0,5,3,premium
Peugeot 207,Peugeot,NL,3999.0,Convertible,Used,yes,142924.0,Manual,Metalic,Dealer,120.0,1598.0,155.0,1327.0,yes,0,15.0,Petrol,7.050000000000001,5,2,8,4,standard
Peugeot 207,Peugeot,DE,6800.0,Convertible,Used,yes,105840.0,Manual,Non-Metallic,Private seller,156.0,1598.0,171.0,1493.0,yes,3,12.0,Petrol,7.699999999999999,10,10,11,13,premium
Peugeot 207,Peugeot,DE,7940.0,Convertible,Used,yes,88505.0,Manual,Metalic,Dealer,120.0,1598.0,149.0,1428.0,no,1,12.0,Petrol,6.9,9,4,14,3,premium
Peugeot 207,Peugeot,NL,2995.0,Compact,Used,yes,217236.0,Manual,Non-Metallic,Dealer,120.0,1598.0,145.0,1200.0,no,0,14.0,Petrol,6.6,3,2,8,0,premium
Peugeot 207,Peugeot,DE,8990.0,Convertible,Used,yes,38374.0,Automatic,Metalic,Dealer,120.0,1598.0,173.0,1575.0,no,0,15.0,Petrol,7.050000000000001,12,2,8,4,premium
Peugeot 207,Peugeot,ES,6499.0,Compact,Used,yes,96362.0,Manual,Non-Metallic,Dealer,156.0,1598.0,155.0,1234.0,no,0,11.0,Petrol,7.4,5,3,7,1,premium
Peugeot 207,Peugeot,ES,7500.0,Convertible,Used,yes,94222.0,Manual,Non-Metallic,Dealer,120.0,1598.0,155.0,1342.0,no,0,10.0,Petrol,6.9,5,2,9,2,premium
Peugeot 207,Peugeot,DE,2050.0,Convertible,Used,yes,153214.0,Manual,Metalic,Dealer,120.0,1598.0,155.0,1575.0,no,0,14.0,Petrol,7.050000000000001,6,2,10,2,premium
Peugeot 207,Peugeot,NL,4340.0,Convertible,Used,yes,194485.0,Manual,Metalic,Dealer,150.0,1598.0,171.0,1385.0,yes,0,13.0,Petrol,7.699999999999999,9,1,10,2,premium
Peugeot 207,Peugeot,DE,4499.0,Convertible,Used,yes,121345.0,Manual,Metalic,Dealer,150.0,1598.0,171.0,1493.0,yes,1,15.0,Petrol,7.699999999999999,9,3,15,4,premium
Peugeot 207,Peugeot,FR,10990.0,Sedan,Used,no,100443.0,Manual,Non-Metallic,Dealer,175.0,1598.0,171.0,1333.0,no,0,12.0,Petrol,7.050000000000001,4,3,11,2,premium
Peugeot 207,Peugeot,NL,7445.0,Convertible,Used,yes,142443.0,Manual,Metalic,Dealer,156.0,1598.0,170.0,1384.0,yes,1,10.0,Petrol,8.0,7,5,11,1,premium
Peugeot 207,Peugeot,NL,2199.0,Compact,Used,yes,211734.0,Manual,Metalic,Dealer,95.0,1397.0,145.0,1140.0,yes,0,14.0,Petrol,6.55,5,4,12,0,premium
Peugeot 207,Peugeot,DE,5490.0,Convertible,Used,yes,71618.0,Manual,Metalic,Dealer,156.0,1598.0,170.0,1575.0,yes,0,11.0,Petrol,8.0,7,3,11,4,premium
Peugeot 207,Peugeot,ES,4490.0,Station wagon,Used,yes,169526.0,Manual,Non-Metallic,Dealer,95.0,1397.0,152.0,1204.0,no,0,13.0,Petrol,6.35,3,0,8,0,premium
Peugeot 207,Peugeot,ES,6800.0,Convertible,Used,yes,151565.0,Manual,Non-Metallic,Dealer,120.0,1598.0,155.0,1427.0,no,0,15.0,Petrol,7.050000000000001,3,2,8,1,premium
Peugeot 207,Peugeot,DE,11489.0,Convertible,Used,yes,49785.0,Manual,Metalic,Dealer,156.0,1598.0,170.0,1575.0,yes,2,11.0,Petrol,8.0,6,5,13,3,premium
Peugeot 207,Peugeot,NL,9944.0,Convertible,Used,yes,41168.0,Manual,Metalic,Dealer,120.0,1598.0,150.0,1317.0,yes,1,10.0,Petrol,7.0,9,5,10,1,standard
Peugeot 207,Peugeot,DE,9850.0,Convertible,Used,yes,44380.0,Manual,Metalic,Dealer,120.0,1598.0,171.0,1575.0,no,1,9.0,Petrol,8.05,5,5,14,5,premium
Peugeot 207,Peugeot,NL,4445.0,Compact,Used,yes,189059.0,Manual,Metalic,Dealer,156.0,1598.0,159.0,1224.0,yes,3,11.0,Petrol,7.4,10,4,15,3,premium
Peugeot 207,Peugeot,DE,8290.0,Compact,Used,yes,34615.0,Manual,Metalic,Dealer,120.0,1598.0,155.0,1169.0,yes,0,12.0,Petrol,7.050000000000001,6,4,11,4,premium
Peugeot 207,Peugeot,DE,3990.0,Convertible,Used,yes,122000.0,Manual,Metalic,Dealer,120.0,1598.0,155.0,1427.0,yes,1,13.0,Petrol,7.050000000000001,7,3,9,5,standard
Peugeot 207,Peugeot,ES,11990.0,Compact,Used,yes,85000.0,Automatic,Non-Metallic,Dealer,120.0,1598.0,155.0,1321.0,no,0,12.0,Petrol,7.65,5,2,7,2,premium
